,geolocation_id,geolocation_lat,geolocation_lng,city,state,id,customer_id
185053,1549,-23.57732126894224,-46.61708484846209,SAO PAULO,SP,15999,ac8818f0291960e4c5c123a9a2a763bd
185341,1533,-23.57219854010617,-46.63913109824576,SAO PAULO,SP,16001,b6eb6daeacac75cd1cc29c5f95a9f538
185773,1525,-23.567008903139214,-46.63752874701368,SAO PAULO,SP,16004,4ec96f8e20985196e4bf474a65293adf
187229,1520,-23.559238666108847,-46.61831887996994,SAO PAULO,SP,16006,ca7852d5cebcef492e32d92050eea7d1
188048,1503,-23.555488240827945,-46.63559923847351,SAO PAULO,SP,16009,e38882ed2b1e443a3dd5f4f20166f700
188414,1522,-23.55916467499565,-46.61546691825843,SAO PAULO,SP,16012,54fef4bb475376e95000143add7a1557
188578,1508,-23.56014607245072,-46.633346125858445,SAO PAULO,SP,16013,6714247d186f702c0cae25ab661f821a
190098,1519,-23.56007528864907,-46.62182990175425,SAO PAULO,SP,16015,a602a55269bd7ad0a6d3d7ef86ea249d
190170,1538,-23.573205,-46.62290025,SAO PAULO,SP,16022,e536895ab7864eaf78dc9ce8ad805a34
190254,1501,-23.5519314837556,-46.63569089731083,SAO PAULO,SP,16024,d24a42b429025967e6db9734a049d995
190449,1521,-23.56012381877193,-46.62080822384439,SAO PAULO,SP,16025,13e613b22c4cf864ac2fc00ecdea5fb6
190639,1547,-23.58355205551385,-46.6199794483813,SAO PAULO,SP,16035,aec46c70ee4de5fa0bbd56a89a301ae8
190835,1505,-23.555396514570944,-46.6328610313636,SAO PAULO,SP,16036,edfb82dcbb9de9b6e7cbc19f6da7f2b9
190855,1502,-23.55498324839867,-46.63569905288812,SAO PAULO,SP,16040,e8fe0f56504f85ac492a818a3e659de2
190871,1551,-23.576649380518187,-46.61216232569684,SAO PAULO,SP,16041,55260d8284b7fcb8890f0c0ff1135bc1
191023,1540,-23.56461420122337,-46.62049830030583,SAO PAULO,SP,16051,419fd4034de389a5bca6eded55d8a1c7
191091,1530,-23.56687320122337,-46.63295495490217,SAO PAULO,SP,16061,331d79b67223ee7e5cd31d3e03e4cfcc
191407,1511,-23.563943696087478,-46.63251002164008,SAO PAULO,SP,16066,796a700eb8db15364689946c1618f931
192127,1541,-23.56869899639332,-46.617833017340914,SAO PAULO,SP,16073,4d24fe94ae4785cfb2ccc99c7e6e310b
192297,1528,-23.563268623088483,-46.62567806771887,SAO PAULO,SP,16082,1930ebf86fd1bdd9ee6f1dcc6b81773a
192441,1513,-23.556895554532897,-46.63100370483005,SAO PAULO,SP,16085,76f8d2d61efe2ac1c232d08399685395
192465,1527,-23.563144561198005,-46.62658014155458,SAO PAULO,SP,16086,d703cdda08125e2b263b92746af0f23c
193473,1524,-23.5670455434244,-46.61611199999999,SAO PAULO,SP,16092,29f0a8c1652a2f41c810820767c688da
193535,1507,-23.558197452680457,-46.63164907507647,SAO PAULO,SP,16105,00c120d7afbe4803d4771a8f3696ec85
193661,1550,-23.573893536499494,-46.61621090590919,SAO PAULO,SP,16110,25132871ae2b537453a598c4156ae8c5
193695,1552,-23.56555295697963,-46.61139073645346,SAO PAULO,SP,16127,6b01fa696d4bcceec2f58d90c840a0ef
194217,1512,-23.553701371631384,-46.62961645213219,SAO PAULO,SP,16140,84ef3db1e67c71e9f2631d3b69fb651b
194791,1539,-23.571578567026386,-46.61990256064975,SAO PAULO,SP,16152,f0bc77743882d666e091a12181b32386
194931,1516,-23.55948466195392,-46.61446206064973,SAO PAULO,SP,16187,5840ca4dabfc4e4eac43cdc7123390c5
195183,1545,-23.58156382070517,-46.61468334693288,SAO PAULO,SP,16214,6fd7ac88b09163b38f18c5943a6c6885
195273,1517,-23.560247933666105,-46.624831454209655,SAO PAULO,SP,16371,9c4b601233d84cc6aac5d678e71ed985
195321,2019,-23.498262,-46.62855053996195,SAO PAULO,SP,19068,3a0cc7c9af6abf8868dad5a1de4a16e1
195365,2067,-23.505895624473467,-46.60638997293555,SAO PAULO,SP,19070,c9eb8a8ef99b47cda776effb97e13b63
195525,2020,-23.499083916977654,-46.63226647191997,SAO PAULO,SP,19071,44d8a794c8e40d5063528003d8974881
196065,2075,-23.502028505135893,-46.60034967291817,SAO PAULO,SP,19072,03f846ad03437d864a8d2a22976dcafe
196633,2012,-23.50836123028566,-46.62752418968636,SAO PAULO,SP,19073,e6c812786584e6ad9d3b0dc444913bdc
196801,2076,-23.50692178074323,-46.5989496135092,SAO PAULO,SP,19074,92af5cd28117b607ce3510a916c1fca7
196831,2021,-23.499439994171624,-46.63380353274858,SAO PAULO,SP,19078,9084a4f87533ee359f52a7fb7673e880
198043,2080,-23.49781772078598,-46.60657423175024,SAO PAULO,SP,19080,de77cd3aeac67dfa9997f4a5cac54996
198055,2064,-23.519807581453097,-46.5960457342604,SAO PAULO,SP,19084,076feaeadbaf45d1aed50960f6241e76
198109,2029,-23.510936587354013,-46.62008933890293,SAO PAULO,SP,19086,4c9dd00d5d6518a570a4aad430b9bdf4
198209,2022,-23.50357141271851,-46.63764545337296,SAO PAULO,SP,19087,6fb5713936cb9444969c88b385cc74fa
200783,2060,-23.51886128198398,-46.60382280391252,SAO PAULO,SP,19088,103835507c129aa7ef38bda11d7863e6
201021,2054,-23.51636255037796,-46.60569249861501,SAO PAULO,SP,19089,c816e4e3436cb415372f7d43d2256b1d
201157,2072,-23.500810509290837,-46.60427196058632,SAO PAULO,SP,19090,a14f464b2a19d761f7f3f0885d5ea955
201571,2017,-23.501381250870143,-46.639206505591815,SAO PAULO,SP,19091,d06d665f5cbc5c4d6d32b95e3366753a
202299,2035,-23.49356052178431,-46.62333000000001,SAO PAULO,SP,19092,cf96b5af1c0b18a84eb35a144c85f142
202699,2018,-23.493511048012017,-46.63106708174157,SAO PAULO,SP,19093,8dee5b9d88493d6dd0a51b834867dc84
203291,2043,-23.490223040798668,-46.61732558589649,SAO PAULO,SP,19094,92018ae7f2bc1871f7ec35c24cca37cb
203651,2074,-23.509075809596663,-46.59346383582438,SAO PAULO,SP,19095,8edd7d1672dcefc4681d240c3f151a13
203729,2038,-23.49857049347913,-46.6233534590571,SAO PAULO,SP,19100,50044df9ed4639e4027eb9568c64c0b2
203939,2034,-23.50425549653755,-46.6229112799065,SAO PAULO,SP,19105,db97487aac33db3e2595cee7a79983e7
203980,2056,-23.510640635581964,-46.6040934060534,SAO PAULO,SP,19111,472a60102b712260191100bc3f41c070
203999,2066,-23.50841976833352,-46.603879572650094,SAO PAULO,SP,19117,58b6f835fd008037b8161b24b9d346ef
204510,2041,-23.49010232139766,-46.61972998972821,SAO PAULO,SP,19119,52d598f0c12d5b6e3e692560e34ec0bd
204576,2039,-23.49231066388715,-46.6205286217035,SAO PAULO,SP,19120,ddb9ebb22b6b4a9a93532d5b61f78563
204607,2073,-23.501230323619367,-46.60751038343238,SAO PAULO,SP,19122,47a175c6a4a97dcd0b9fa05c862fe6c6
204641,2082,-23.49467072799935,-46.609653122396,SAO PAULO,SP,19125,854f983619b24efc2aa702bd11f207c9
205145,2016,-23.501207575891478,-46.631722461754514,SAO PAULO,SP,19126,328625c1a96603950042ecbc70c6806d
205309,2033,-23.50215379349651,-46.61688101249347,SAO PAULO,SP,19130,16e60282203c560325df62d5c0b435b5
205947,2079,-23.50036682653355,-46.60264059824574,SAO PAULO,SP,19137,74919fdb4ad927fe09adbab786081109
206031,2037,-23.499986521784315,-46.618730413266775,SAO PAULO,SP,19138,dbdf23b7ee7f22637f2fed7b2f2d2f04
206367,2083,-23.49552085567545,-46.599274267557256,SAO PAULO,SP,19139,4945390b4dfdbf013ca3e9a5f312f247
206751,2013,-23.502709676380636,-46.63064355828379,SAO PAULO,SP,19147,0e666154002ca635ff1c3a470e233949
208375,2040,-23.4886193247174,-46.62214135267191,SAO PAULO,SP,19151,f3b6b12454a41c96a83c6186c41f5e2a
208645,2071,-23.50313753733621,-46.609684480437394,SAO PAULO,SP,19154,8d94fa91bea7233457b072d8cf215d09
208825,2078,-23.502460609498485,-46.59374588980903,SAO PAULO,SP,19160,e54367d4b00c5cb76d2dfe71b9bdb89c
208948,2044,-23.49568082347514,-46.61894670690752,SAO PAULO,SP,19161,672095fce1717238bada161cc856dc1e
209083,2084,-23.495675029141907,-46.59947756924808,SAO PAULO,SP,19167,22798759bbc3bb723550e21d0ac52c70
209107,2055,-23.512952943937883,-46.6083024672514,SAO PAULO,SP,19177,4c9c7c2b6de6ee2568681b5599bb7495
209170,2042,-23.48802239938832,-46.61900150236592,SAO PAULO,SP,19179,e81d44092ef22351b83a2e3c61f6d8a2
209370,2045,-23.494406023962647,-46.617320553160994,SAO PAULO,SP,19186,5c2d52dcfbeee8704168520a5e9433e2
209400,2046,-23.48774784542202,-46.61152878400604,SAO PAULO,SP,19221,422b9136bcee509400f7e79feeb2df3c
209603,2010,-23.514929559813023,-46.62640583152521,SAO PAULO,SP,19226,b850b2a28dff10b6a053e1575ffcd39d
209657,2081,-23.49664721787179,-46.6050361851232,SAO PAULO,SP,19230,d2ff82abdb216e5dd0ff6730075b1e5c
209691,2052,-23.509466926452752,-46.606867502077456,SAO PAULO,SP,19254,a3dffc91b473ff82d9dcb1c27d70e0ff
209700,2031,-23.51506899745697,-46.6253165150725,SAO PAULO,SP,19255,f92cd4dab2ff641c55fe00ae3f3ddbd5
209718,2050,-23.517997459345565,-46.61261277560734,SAO PAULO,SP,19258,f9913bc021d14fc9e5a96b3508284589
210019,2051,-23.503508454902168,-46.60463787010217,SAO PAULO,SP,19260,0e077e2c9e518b1443382b33e00ba95c
210042,2036,-23.502179503750916,-46.61968049999999,SAO PAULO,SP,19268,18e60ac17a63a5f07b52c9dc037ab20a
210226,2077,-23.501001111575956,-46.59626327601136,SAO PAULO,SP,19330,4c8ee552a26c7dbd43ed4361c4c8df0d
210255,2011,-23.50190277027253,-46.626229169812845,SAO PAULO,SP,19339,2ee6a7340934c1c8c08bd9ec1187e919
210289,2053,-23.510427444341925,-46.60117949988444,SAO PAULO,SP,19617,8cdbc6c14192efc82405a1aff7d39c62
210449,2133,-23.500291464048765,-46.585615159039705,SAO PAULO,SP,21492,c2885ba32d9fcfb7c79c59ef42a74e88
210517,2167,-23.522903946448046,-46.58180409758191,SAO PAULO,SP,21493,99a041726abd378156681a6f5f519684
210718,2130,-23.508100938657773,-46.58282425353455,SAO PAULO,SP,21494,00cd48b2051a1518d6d33ffd01dbfcb6
210963,2188,-23.507509473772288,-46.56565713558197,SAO PAULO,SP,21495,21c57ebcb87ee3234cd00d36f40cfa9c
210995,2152,-23.498158714409342,-46.573211734116185,SAO PAULO,SP,21496,7a81429a083c668d1366e07c37d4deb6
211007,2138,-23.49565160199666,-46.57582722508515,SAO PAULO,SP,21498,6faf168195ded35ec08a4de7b72d0953
211162,2176,-23.51226784347044,-46.5737047327312,SAO PAULO,SP,21500,89ee8f2ce27588d9f8a8b7d0458e43ca
211183,2131,-23.50281070858096,-46.581761933117846,SAO PAULO,SP,21503,579e8a264bd6a1f8c3a9c30739e3ff75
211589,2129,-23.50521569969416,-46.58945986733221,SAO PAULO,SP,21505,259cd2e47ae29b399f8d36176b542785
211639,2132,-23.49833145406544,-46.58041450069248,SAO PAULO,SP,21507,bb70f7ee1e4fe9438e5b2d199afd097f
211780,2135,-23.498807971146547,-46.573631134485446,SAO PAULO,SP,21509,c55751576fef472fbe91aa1fe165a581
211945,2127,-23.50238052178431,-46.582730947544576,SAO PAULO,SP,21511,2df2e75bbb4d06a4c066db45e49c16f7
212080,2114,-23.522853341941214,-46.59177958367481,SAO PAULO,SP,21512,41b200d1ce8675f154c91c2da887bcee
212119,2178,-23.519838404668437,-46.57027290507246,SAO PAULO,SP,21513,39851c46815f49fafb7bc26ed6bf513d
212315,2177,-23.511112774078125,-46.56976216763806,SAO PAULO,SP,21514,d65fb8db178f6bb3c8bcec231908b96e
212365,2120,-23.510416629107844,-46.594217747359366,SAO PAULO,SP,21515,34cf0fbafdbe5c33c8e454e6c2fc5e61
212419,2119,-23.51540381487679,-46.59365749777828,SAO PAULO,SP,21516,d8a527d4870db60ec4cb46a8dd8f1c69
212475,2124,-23.505254643632053,-46.57671330599,SAO PAULO,SP,21519,bb16eb9b2572c004cc5eabd905ff5c74
212625,2161,-23.491262189566605,-46.57078597807146,SAO PAULO,SP,21521,22abcf13104241895955bb0cd5ecf2b5
212805,2126,-23.506858079375625,-46.59162343505108,SAO PAULO,SP,21525,17c129a1c8fdcc29710620f9f73a4ebb
212828,2169,-23.51932718168024,-46.57580722635043,SAO PAULO,SP,21528,6f78101c901f9a21bf9b23b1a80b05a4
212963,2134,-23.500716537884472,-46.58971616264639,SAO PAULO,SP,21530,8d10d69d2fac34eaff1d041c460d794b
213091,2123,-23.510773697472448,-46.57804828074323,SAO PAULO,SP,21532,cd461407373ed9a97abc9ab4eecac2c5
213114,2128,-23.50399490536093,-46.5946382411853,SAO PAULO,SP,21535,6cda1d04141717b4d21a31c101d1414c
213252,2179,-23.51950161226844,-46.567310496104845,SAO PAULO,SP,21538,65d7321f062eb5569225c13c721fc8cc
213462,2136,-23.4982544454671,-46.57847265889549,SAO PAULO,SP,21539,47d57a33b121cc0148e40255e14aa146
213612,2174,-23.523062564007805,-46.57189679679223,SAO PAULO,SP,21541,41d5f1c3c902745156c89e9cdc8c4cd2
213632,2186,-23.51335483236194,-46.56877347114656,SAO PAULO,SP,21542,9993ed85cbf57e345720e3cdcc8c47c0
213796,2137,-23.50176923397196,-46.57187320760001,SAO PAULO,SP,21545,a7ad58f5e42ef88d447efe9d7b02f4df
213810,2185,-23.512283612268444,-46.56782303996194,SAO PAULO,SP,21550,83424bcfa17339a2e25db708e54b1b26
214269,2181,-23.52093290536093,-46.56270976672054,SAO PAULO,SP,21551,c9473f6b9f59ba81b0b3945a490528eb
214327,2180,-23.51997318512321,-46.5659400380287,SAO PAULO,SP,21553,1a3fc7f4770fb17f6ab21c021b081ca6
214359,2111,-23.515789212043405,-46.59197639370417,SAO PAULO,SP,21561,a165516b8faabeb29fd9327885ba1b66
214692,2150,-23.494558892867445,-46.568188488199,SAO PAULO,SP,21570,8fee1426502fd108ed8b7cd85280d11f
214706,2112,-23.521201529520383,-46.59336303388508,SAO PAULO,SP,21584,4fece99243598d047490d4d4ce058897
214796,2117,-23.51807042203993,-46.59393030272233,SAO PAULO,SP,21585,a57eb930af5fed1e5d05a2f9e836c246
214874,2189,-23.507675947544566,-46.56858302164007,SAO PAULO,SP,21589,9c39df44c586da760fc328d8cf2f2555
214887,2187,-23.515125715794323,-46.56489950138496,SAO PAULO,SP,21590,a99a6be59d995fe8f602287ef8cccf7e
214902,2121,-23.51181353788448,-46.58921527477062,SAO PAULO,SP,21591,e081b2f90237bd2d1c83647d1a1427eb
214921,2190,-23.5099120335853,-46.56318688703905,SAO PAULO,SP,21593,3949590bb28376fcf2b77f181e76b765
214965,2139,-23.494134939494487,-46.57343969969415,SAO PAULO,SP,21598,81e90e05ec48bb929c239b13a0b96394
215007,2143,-23.50799229892086,-46.57521706910386,SAO PAULO,SP,21600,4aef47e0fecafbf730198c2abc397ee6
215061,2115,-23.526499508561297,-46.59188593503609,SAO PAULO,SP,21614,787d7b6a8571b25652a185aae5ebc9b7
215086,2125,-23.507957137111184,-46.58846138051819,SAO PAULO,SP,21623,89852ab64bf9b9174cb414b674306159
215246,2122,-23.51220054815625,-46.58175211601936,SAO PAULO,SP,21636,9d27f64e63e4599ce90c0646b2f09efd
215470,2118,-23.51499054491392,-46.59291223327074,SAO PAULO,SP,21660,fb0153959477d7ea9b59c4a8c4486c17
215515,2113,-23.524769839027037,-46.59460869011487,SAO PAULO,SP,21666,ea62921f15d73a2152d8f37d09c8c1be
215607,2110,-23.516329057831644,-46.59499927669044,SAO PAULO,SP,21670,6eb2a1fc81674d4d2877d51a498375e1
215624,2141,-23.489125655104345,-46.57563101727822,SAO PAULO,SP,21675,99c58a7fd613b35d8c4d1fa01515b32f
215732,2166,-23.525060091869104,-46.583738219401,SAO PAULO,SP,21683,509efbe31adf8f6409b0fdb484d79208
215749,2175,-23.516718741284578,-46.57445726194335,SAO PAULO,SP,21699,5a3260cfde2a918b597dada7ddd247bb
215753,2168,-23.520174883432382,-46.57883175284207,SAO PAULO,SP,21717,e1c41b00a132aba2fd305da3ec4aab06
215763,2251,-23.479894623925205,-46.595511282820695,SAO PAULO,SP,23102,001051abfcfdbed9f87b4266213a5df1
215935,2256,-23.476069676380632,-46.5875753993883,SAO PAULO,SP,23103,f041c33fa5c382bf3eb1433270778594
216076,2246,-23.49191347960067,-46.60200386081135,SAO PAULO,SP,23104,ed91cd9ea6e333288382a4adbefaffcf
216108,2223,-23.47872104025041,-46.58108916028048,SAO PAULO,SP,23105,82a781c07728515614b37ed49101b063
216549,2225,-23.480339500692484,-46.57586314071786,SAO PAULO,SP,23106,03dd937b72927cac2c5915a1b41fe012
216829,2204,-23.483740588954927,-46.5898570932541,SAO PAULO,SP,23107,9621ad3882c6b846b19f27afc86f7e37
216989,2235,-23.479438693865774,-46.5790147857349,SAO PAULO,SP,23108,22ec1fb693e521c560cbeb62f9f46cdf
217124,2245,-23.48347746211553,-46.60599175145708,SAO PAULO,SP,23109,a80e0913b605daeea15416afdcff05a7
217446,2243,-23.49083843519532,-46.5983578447112,SAO PAULO,SP,23110,869b329d6dcf12add510edf0e516565e
217887,2208,-23.48101574715792,-46.58546644517863,SAO PAULO,SP,23112,309d5fcef3ce034d709f2f89550f8b4b
217921,2222,-23.48463030030584,-46.57788816694557,SAO PAULO,SP,23113,53bb5604662705879bbe3f11a25bda0f
218029,2232,-23.476190144324534,-46.56109123841534,SAO PAULO,SP,23114,4ef8b068568a613d1452d9cffa2686ec
218079,2203,-23.491692314184306,-46.59024532431184,SAO PAULO,SP,23115,803e74003b254a249b19a94758826070
218175,2250,-23.486549521784305,-46.59469228282069,SAO PAULO,SP,23116,2a765049d9cac17ae2fe993bf573016a
218335,2238,-23.470721999999995,-46.56390749999999,SAO PAULO,SP,23119,7ed939466606928dc16d603ec54edf09
218640,2267,-23.47643279877663,-46.598178216486815,SAO PAULO,SP,23121,aae85afe0d3dfab5268e0092b41959d2
218700,2270,-23.472793571469776,-46.59464741395925,SAO PAULO,SP,23123,cba3093db3baa32369a1d7dec3b568ed
218726,2227,-23.483253583126537,-46.569258712187626,SAO PAULO,SP,23125,06656bf78bcb39c3852e16abd900c1f2
219146,2273,-23.45886783036675,-46.58574627053405,SAO PAULO,SP,23126,8f8ebac5d30468c962fe5be76c2f2260
219461,2244,-23.49047396142303,-46.60639166527211,SAO PAULO,SP,23128,a0822e7d4805f4355a0cc53939cd05a7
220084,2229,-23.47929118373822,-46.56787618526742,SAO PAULO,SP,23129,f4380f3bd8c569ec5c8ccf76ca4daea9
220384,2259,-23.471607970858106,-46.580389438802,SAO PAULO,SP,23131,89b0d2b9bc218ca1e860525dae563033
220560,2228,-23.480055932281125,-46.569816911189314,SAO PAULO,SP,23132,1c247ed1bb41f396d77b442440331f3c
220676,2254,-23.4851179664147,-46.59617458979163,SAO PAULO,SP,23134,ad015d052809f72a00eff106b1e24901
221000,2218,-23.486735252842077,-46.58408012476191,SAO PAULO,SP,23136,826e35bc02d6756a7248bfa8f8fae2cf
221081,2247,-23.484890608661765,-46.6021051866524,SAO PAULO,SP,23140,365ed08446356b37760003aabd1c8166
221209,2226,-23.484632448237065,-46.57191858451151,SAO PAULO,SP,23143,7dc85f58cadcc624d2f05f6a2049dc04
221713,2217,-23.490335892030725,-46.58028421051419,SAO PAULO,SP,23149,5123a836ba289609cd3d54332637ca88
221928,2215,-23.491633714409332,-46.58316026588382,SAO PAULO,SP,23151,1ff911e9682875f08a0f44bad0807455
222133,2276,-23.459902378084543,-46.58449611703253,SAO PAULO,SP,23156,90f1d9af2694da66a8d70c29536198a0
222504,2269,-23.474592953372944,-46.596153017485136,SAO PAULO,SP,23159,71aaca101e760b339740798f91ff6283
222532,2221,-23.481978422701832,-46.58058753344108,SAO PAULO,SP,23160,c8d0c32b31f664b823fbb3dc43a865b6
222569,2249,-23.49108295475793,-46.59518841465175,SAO PAULO,SP,23167,9dad09c213d73f615489a75962aeb1ba
222594,2242,-23.486994741279464,-46.60682213068412,SAO PAULO,SP,23169,60f4e882b701ca5aea3378dfd8dc55d9
223608,2279,-23.462680651682128,-46.573201970021366,SAO PAULO,SP,23172,9c4b8311bc705b6eb654835cec0b3314
223684,2206,-23.487076247013697,-46.589872683594,SAO PAULO,SP,23175,f694b9863f4fb1282edf4758847ca86f
223854,2205,-23.489101697472453,-46.58859076977895,SAO PAULO,SP,23179,6be111f5fe0161f03e8eabc3b8df2e9d
223884,2236,-23.471347222315188,-46.56748854662703,SAO PAULO,SP,23181,d9ea749aa16d62d68ba87384a95091cc
224040,2241,-23.490518793784968,-46.60742305591787,SAO PAULO,SP,23183,55c78bc29570e04ee3d2022cab98231b
224346,2219,-23.487935688874103,-46.5808627924,SAO PAULO,SP,23184,412c5e5d336f834a27b3eabf3797b1ec
224566,2257,-23.47172419594325,-46.58517130919263,SAO PAULO,SP,23191,90e7af04b062293612daafa7b0ecce5c
224640,2258,-23.477057444630383,-46.58387400000001,SAO PAULO,SP,23192,76ef757e5f703c07ba565ebe68553f43
224727,2230,-23.48274827338563,-46.56490113044606,SAO PAULO,SP,23195,082805d32249e17183cfb56ccb67b5cf
225042,2210,-23.48653952622772,-46.57926775506377,SAO PAULO,SP,23199,7e9090dbf2dd453786d83814eb0e5778
225372,2266,-23.47351767860233,-46.59417129378496,SAO PAULO,SP,23200,9403d354eae44e50158601ecc4be7060
225517,2280,-23.454232910352587,-46.57383309103239,SAO PAULO,SP,23205,6d2c453c45724e86f5b33a15dad5ba1f
225533,2278,-23.463538962259747,-46.58182067485141,SAO PAULO,SP,23207,236f4aa3f23eb55a11689a47d8851026
225599,2264,-23.463067641410348,-46.57733468803738,SAO PAULO,SP,23214,ae0870b4367021d653e2a81999273274
225654,2201,-23.48564922814357,-46.59218589286744,SAO PAULO,SP,23219,7ff5f98578a06497fbc4570758e05eb1
225964,2253,-23.479545520399327,-46.596922621847725,SAO PAULO,SP,23222,60ab2ed589060f33a8c6e6ac86e29135
225977,2255,-23.47597013183105,-46.59145922384439,SAO PAULO,SP,23231,f1dde6108ccd95c8341b628a7ecc6ef5
226093,2272,-23.46986315459632,-46.58785305259964,SAO PAULO,SP,23236,44dba573782d25dd9c85eeb29369ef88
226112,2271,-23.468912247420523,-46.58807266436532,SAO PAULO,SP,23237,47bc1dafb34cc8e3fad7b6c760d9a35b
226292,2261,-23.467961586450706,-46.57785809229264,SAO PAULO,SP,23248,7f9f7f001ca66df1f762a503a416cc61
226457,2224,-23.481351072998997,-46.567048185815686,SAO PAULO,SP,23251,1cc59368b661643f4c6637fa51785b39
226562,2275,-23.465097152256583,-46.590503021857714,SAO PAULO,SP,23255,760663b7f3e48507e43082cb33cda1a5
226643,2233,-23.47538490091753,-46.564339557591325,SAO PAULO,SP,23256,7a403a66566f05868f4ace82fd9c8cce
226695,2281,-23.451399775463106,-46.57178095475792,SAO PAULO,SP,23257,95487d0934f136c2742457652f607d7f
226955,2209,-23.485064826913263,-46.58236126674555,SAO PAULO,SP,23259,39c9dc82d5f60eb1ee8bc4fe4aa29dc6
227387,2212,-23.494525155981307,-46.58841008381904,SAO PAULO,SP,23276,978e12fa282adbbfdf238bbfc43bbc32
227455,2220,-23.489200309740895,-46.579443914796,SAO PAULO,SP,23283,6d207296a79092cb51acbeabdac7b375
227910,2260,-23.469302576551907,-46.57550486934105,SAO PAULO,SP,23295,64ed151de6054d3f07c9bfcce705b0e0
228024,2274,-23.46694212600267,-46.58579637982569,SAO PAULO,SP,23302,44ad230ebeb51b5af647b688304f7bfc
228054,2234,-23.476274393968733,-46.56835100557099,SAO PAULO,SP,23305,3ce0a1f76b4518e1cd3caa673f6a5856
228198,2213,-23.49287325284208,-46.58454115751052,SAO PAULO,SP,23308,5fa9b1b199d0f77c57d2c30367b1c153
228216,2202,-23.493126080212345,-46.59436597807144,SAO PAULO,SP,23314,d71a0d0cf6bbacec526203263382501b
228376,2262,-23.46668605023373,-46.57587710713256,SAO PAULO,SP,23370,0368541bf462ab4f227778b73f427c2d
228398,2216,-23.494534007655435,-46.5778358295101,SAO PAULO,SP,23394,67e3893327f25b943d07ec4a97f6a203
228420,2214,-23.49363686955392,-46.58577018151652,SAO PAULO,SP,23398,638d91df38cb216db480d6b763f87dff
228468,2268,-23.468822748542905,-46.59341772967277,SAO PAULO,SP,23447,e21780b844c6bad5d56646808db6b5f1
228518,2207,-23.485869985284825,-46.59066163474524,SAO PAULO,SP,23460,4da73e09847ce3bfc0c4eb4657ab39ff
228542,2239,-23.483926269699744,-46.60867003954127,SAO PAULO,SP,23468,f39c003fdebbe5161315afaf4f8639a1
228572,2252,-23.480948043568617,-46.58920397460899,SAO PAULO,SP,23516,ffbd58aa41cbab07f08190801e939f59
228600,2231,-23.47785620260835,-46.56407653052688,SAO PAULO,SP,23636,5e4b0c76f331945cd0ebb67a3adce403
228618,2290,-23.54329484225016,-46.63074319149357,SAO PAULO,SP,23818,26c7ac168e1433912a51b924fbd34d34
228621,2289,-23.41706739494492,-46.58363162378099,SAO PAULO,SP,24859,0bcefb6bd3a890ffc5ef5f2573cee9a0
228626,2309,-23.477262139332883,-46.60430128074323,SAO PAULO,SP,26024,41f52ac8513e661ac4ce7f51f5748356
