,geolocation_id,geolocation_lat,geolocation_lng,city,state,id,seller_id
118992,13177,-22.813951149316207,-47.22434086940969,SUMARE,SP,290424,a4b8d97cd5d3674eeff96abc99d8ed67
119104,13165,-22.487091860243755,-47.21575974696741,ENGENHEIRO COELHO,SP,290548,e3a386fc36e22064434e1fa256f6a9fa
119175,13101,-22.90081444463038,-46.99864279239999,CAMPINAS,SP,290560,2eb70248d66e0e3ef83659f71b244378
119266,13154,-22.632411085950487,-47.176022324178064,COSMOPOLIS,SP,290738,3c88ed2e76a2247933a15daa7161eb1c
119273,13253,-22.993820438600167,-46.81014454759541,ITATIBA,SP,295371,ec8879960bd2221d5c32f8e12f7da711
119350,13210,-23.21955226311385,-46.88331318927813,JUNDIAI,SP,295373,a1040efe9ff4a6f93c28b0499eada8f5
119443,13212,-23.151712385018914,-46.97128780668247,JUNDIAI,SP,295379,63191ead8d3b2f937cd1996fdcbbad20
120115,13290,-23.08412527710581,-46.98121307089687,LOUVEIRA,SP,295381,0adac9fbd9a2b63cccaac4f8756c1ca8
120274,13270,-22.976619071841363,-47.01071509319301,VALINHOS,SP,295386,0c7533c71df861ec58ad7ff999ed0e8d
120339,13219,-23.187084388467,-46.8516474016882,JUNDIAI,SP,295390,6eb94e1466490d327a09abf8f3552a50
120477,13205,-23.249726298084145,-46.85297986568742,JUNDIAI,SP,295394,0a85ebe4e328db81ac9109781205e2f7
120520,13203,-23.221847481562573,-46.86292270289681,JUNDIAI,SP,295396,5acd070dd3fe441bbb2ec1f1ede515ee
120637,13211,-23.179889672043977,-46.928510109318665,JUNDIAI,SP,295397,244b04680fdbded0acf5aebd9c92b44a
121023,13272,-22.94509412337182,-46.99793671529901,VALINHOS,SP,295398,7f35f9daf223da737b78738fbae4d977
121509,13206,-23.211714582578274,-46.8753760355472,JUNDIAI,SP,295401,813348c996469b40f2e028d5429d3495
121616,13240,-23.087824894141608,-46.71345491227471,JARINU,SP,295404,a61cc04793308395a840807104365121
121683,13273,-22.946686728177077,-46.9746763873937,VALINHOS,SP,295406,918f6fbcf3ab724d805867303e593a1b
121761,13257,-22.995677703232374,-46.857106243157794,ITATIBA,SP,295415,855668e0971d4dfd7bef1b6a4133b41b
121789,13232,-23.20706431353269,-46.760735214610754,CAMPO LIMPO PAULISTA,SP,295417,4c03b9dd4c11ee2cb35c96c49efc9420
121933,13275,-22.9865591766809,-46.98871848455929,VALINHOS,SP,295422,19484c79cef6c062cb177aa4ef2fcc3c
122022,13202,-23.207180112486483,-46.87693047864591,JUNDIAI,SP,295427,2528744c5ef5d955adc318720a94d2e7
122150,13214,-23.148804478137823,-46.92948882832884,JUNDIAI,SP,295441,aa17b35ce4de7b565be3249ba838944f
122800,13215,-23.17589664637174,-46.886594495206815,JUNDIAI,SP,295554,d32e3909cfb714fb2a6cb092c85b9c5f
122948,13224,-23.2256361212416,-46.8352505773309,VARZEA PAULISTA,SP,295555,18e694e0e48ed6f7aa3f24aade5fd697
123001,13251,-22.988874545477703,-46.84197558882967,ITATIBA,SP,295571,1e8c6a4c538f286aee9573239740a4b4
123063,13271,-22.963253612775464,-47.01219940781335,VALINHOS,SP,295595,bede56095ba33c42038fb85f707b8a42
123136,13250,-23.005474434298936,-46.84112811740003,ITATIBA,SP,295832,70eea00b476a314817cefde4aad4f89a
123180,13347,-23.141554810215275,-47.23811647179686,INDAIATUBA,SP,300371,cac4c8e7b1ca6252d8f20b2fc1a2e4af
123372,13360,-23.0122137105142,-47.52203973160603,CAPIVARI,SP,300372,6860153b69cc696d5dcfe1cdaaafcf62
124656,13310,-23.27791979536116,-47.29777730942436,ITU,SP,300378,2ba91c7ad80ff88b23b7db823b43c233
124843,13380,-22.779754253242903,-47.295758177052605,NOVA ODESSA,SP,300379,cd3d09fbe6e3e9ff0c0ac0c300e93ae7
124916,13330,-23.089034640573622,-47.21441923786709,INDAIATUBA,SP,300383,a11a0e0ca67423425691db355cff69b0
125896,13304,-23.277113936724533,-47.27658838802001,ITU,SP,300386,615005a3ef192c00c6f0e977cee3d2bc
126037,13339,-23.09232014212125,-47.19741214338984,INDAIATUBA,SP,300390,53b0300ca793f9834cd69c0678d35ee8
126144,13322,-23.194155763010308,-47.26601382366275,SALTO,SP,300391,3492e68f37fd1df87f4f2f2ea247f445
126386,13327,-23.175880576172972,-47.31592004954123,SALTO,SP,300392,d6b1ce66b035a475f00c017792ff9769
126530,13324,-23.20591698084141,-47.307845865803,SALTO,SP,300394,f8db351d8c4c4c22c6835c19a46f01b0
126603,13320,-23.198860047870664,-47.29334560811024,SALTO,SP,300400,2ff97219cb8622eaf3cd89b7d9c09824
127005,13390,-22.849226544300205,-47.61048571730711,RIO DAS PEDRAS,SP,300430,72431a818f97fe6ab9c81eee3e297e54
127153,13311,-23.26608248211083,-47.31279244463039,ITU,SP,300440,762fafdaa57a532ee0119731697579dd
127245,13382,-22.802054627807152,-47.30784990256127,NOVA ODESSA,SP,300461,d297f1055de2956aedfd3b04113dce3e
127269,13321,-23.190243653067117,-47.291570633360266,SALTO,SP,300563,213b25e6f54661939f11710a6fddb871
127391,13312,-23.25718023729017,-47.35604676504709,ITU,SP,300570,20a8b0dc55da94fe74d112082427c84f
127424,13375,-22.9294881423121,-47.56826980444118,MOMBUCA,SP,300678,d93919c944be9cff128f6c9cb899eacb
127431,13328,-23.184582414451015,-47.328649797768485,SALTO,SP,300876,900ba814c251a692506d7834c1218441
127442,13482,-22.57487785152052,-47.416177053147926,LIMEIRA,SP,305372,1c40343cc5d18c2d8248ac2f3366de34
127592,13416,-22.715110444918835,-47.645625352213,PIRACICABA,SP,305373,c0f783394e37cd9c9d7f5f81141450fa
127723,13419,-22.726257875353635,-47.63781138952056,PIRACICABA,SP,305375,f45122a9ab94eb4f3f8953578bc0c560
127859,13480,-22.564590914795996,-47.40315315223038,LIMEIRA,SP,305385,ec80e49e69745ab6c14f984bf2149423
128944,13481,-22.599254430886607,-47.37980963550319,LIMEIRA,SP,305388,95ec4458365c4d11f452ccf538377619
130428,13473,-22.72893170107914,-47.301322143632056,AMERICANA,SP,305389,02c988090b766852e088c69d7fb3b551
130656,13403,-22.727374795169958,-47.67061025477531,PIRACICABA,SP,305390,48162d548f5b1b11b9d29d1e01f75a61
130878,13474,-22.699283751601328,-47.3060578924634,AMERICANA,SP,305393,984c273121e743dd14767befe6cb17f5
130970,13484,-22.541719708891844,-47.427681190013296,LIMEIRA,SP,305396,4b9750c8ad28220fe6702d4ecb7c898f
131108,13418,-22.72880404359728,-47.63173831975289,PIRACICABA,SP,305398,1b4b28463457a256e9a784ebe2a8f630
131284,13465,-22.74703919816495,-47.34322030252755,AMERICANA,SP,305401,ffad1e7127fb622cb64a900751590acd
131536,13405,-22.71683928585045,-47.65736585405934,PIRACICABA,SP,305402,b6e1504972665f739dec4facb9943775
132061,13471,-22.722145470713865,-47.33535052553523,AMERICANA,SP,305409,427165bf50f8ca07efc7bdc2bfcf1688
132185,13490,-22.47209221623169,-47.459789454545096,CORDEIROPOLIS,SP,305419,45c20d94d9171b0bcfab3c955e47d67b
132281,13483,-22.56835042131686,-47.44743947974489,LIMEIRA,SP,305445,e5a3438891c0bfdb9394643f95273d8e
132364,13424,-22.75010052735289,-47.6459038030758,PIRACICABA,SP,305454,4736e9d642ef4257cd7622516931eb51
132430,13408,-22.67126597723474,-47.69675782988044,PIRACICABA,SP,305466,bf0d50a6410d487dc97d2baac0a8c0be
132473,13486,-22.568907864569766,-47.37619564683011,LIMEIRA,SP,305475,a89e143d5211473ae18db9577ee34b64
132610,13478,-22.737278419931872,-47.31266995989381,AMERICANA,SP,305509,31ae0774c17fabd06ff707cc5bde005f
132970,13414,-22.702088667218387,-47.65731460235248,PIRACICABA,SP,305566,edb58a1390adf273840030a3d6253829
132996,13487,-22.57899631642056,-47.37156127520432,LIMEIRA,SP,305589,7238a95bb63ef7e498389fb863b834a1
133055,13456,-22.75340766090214,-47.366170297255344,SANTA BARBARA D OESTE,SP,305879,e8dba4d70f7f2b20e775d09cae01142d
133063,13500,-22.402133192076768,-47.56233402025511,RIO CLARO,SP,310371,730937bf88cb151eb2eb849f642fc213
133749,13560,-22.01139055955482,-47.886487092764376,SAO CARLOS,SP,310374,83c465a786b06574376909b35ef6752a
135904,13505,-22.392256145058425,-47.55944968375016,RIO CLARO,SP,310378,6e1862e15f33d9994bc25922a85e1efc
136202,13506,-22.41279106394308,-47.55498970959049,RIO CLARO,SP,310385,7f40d06aa0b5f1aa4f41af8c0480e2ef
136952,13504,-22.38438072912452,-47.586364840844695,RIO CLARO,SP,310391,eb72802c83dc7547529c9546d1a9b8ef
137606,13530,-22.24952039418273,-47.81123678056145,ITIRAPINA,SP,310392,a7a9b880c49781da66651ccf4ba9ac38
137686,13561,-22.014946613653425,-47.90148946378896,SAO CARLOS,SP,310399,4be6b962d83299498bae2190f95d6566
137839,13503,-22.404280214539902,-47.57843446971193,RIO CLARO,SP,310401,101a3a003516bc11253298b2fad3cb65
138265,13570,-22.031991221156915,-47.87613457059884,SAO CARLOS,SP,310405,9e94fa26a70ede4d26226e918e8706a2
138463,13566,-22.00055438718329,-47.88585695697964,SAO CARLOS,SP,310410,2089a6d640999f9b9141ac719b2af596
138622,13575,-22.03342996672426,-47.91371971353119,SAO CARLOS,SP,310414,e5899683388855d3dabe8913bbe365de
138924,13568,-22.016967296150906,-47.85171546211552,SAO CARLOS,SP,310416,c013e57c075a06e5b5c48ee03c525719
139086,13501,-22.43774874385965,-47.5583294377924,RIO CLARO,SP,310424,980640c45d7a4635885491d077167e4d
139221,13520,-22.5567717701264,-47.91123662245614,SAO PEDRO,SP,310450,23a0ffca143a15b9b5bbdb7d552f626a
139625,13573,-22.064437791015006,-47.89639950819431,SAO CARLOS,SP,310491,52a52b9f656520e99716f5bc40f661c8
139701,13601,-22.363302142939556,-47.38673630322003,ARARAS,SP,315032,31da954dc0855f2495c6310f70a2f931
139812,13660,-21.858555070695942,-47.48403458197557,PORTO FERREIRA,SP,315035,f88adb15807168d3c43d71021090ce4a
142872,13690,-21.915727706969644,-47.62033250569028,DESCALVADO,SP,315043,afa6714acee029b2dfdf357e5579cc03
143051,13632,-22.00467253391821,-47.41520040915975,PIRASSUNUNGA,SP,315046,f09e26011d833ddab11593c1a097a92a
143146,13604,-22.33251088443001,-47.377264861568456,ARARAS,SP,315059,734def04b237117a09321dd6d8f3f2a2
143295,13603,-22.357155798358097,-47.4052921218512,ARARAS,SP,315073,45213867cefbf2cd4c6177e10216a951
143417,13613,-22.182877947739502,-47.40087091500408,LEME,SP,315207,9d489893ff6af05029671b785f54b998
143483,13720,-21.592175195884263,-46.89389599036144,SAO JOSE DO RIO PARDO,SP,318216,4324dd16853115efb0fd9d0d131ba6f4
144341,13710,-21.716754014169144,-47.27203933359484,TAMBAU,SP,318224,7b3f6ce5c6c22e9b96e7581ebf0df6e1
144446,13730,-21.46569907614626,-47.00475479474461,MOCOCA,SP,318236,d3f39f05462b79a4562d35893a28f159
144521,13820,-22.689712550377955,-46.98249303136359,JAGUARIUNA,SP,319691,ad87df7699e83b8a91822a4a0b765c3a
145515,13880,-21.83948265963376,-46.88952885213608,VARGEM GRANDE DO SUL,SP,319692,5ee7fd217d08dfe5d3e2f51f96a12c9a
146229,13830,-22.607003040200272,-46.91414970477579,SANTO ANTONIO DE POSSE,SP,319694,f97e2b0650c2068227e1d366140eb62f
146391,13848,-22.331248866205637,-46.9225796260173,MOGI GUACU,SP,319695,e1bed63d68ac36fe1f3061befe196af5
146488,13845,-22.35835224656331,-46.96074827733332,MOGI GUACU,SP,319696,ed9eef5be0992d413d251fadba1a410d
146632,13843,-22.3970091627978,-46.94545202732525,MOGI GUACU,SP,319700,17a053fcb14bd219540cbde0df490be0
146697,13800,-22.438121280598992,-46.973524736049406,MOGI MIRIM,SP,319704,483ca627d131e18f988349b1655c0acd
147019,13870,-21.97841480270819,-46.79561480625737,SAO JOAO DA BOA VISTA,SP,319706,bbe87dce25ba8b38bb61cc7210a3f10b
147265,13825,-22.61429565168213,-47.06761188787577,HOLAMBRA,SP,319712,3faf68a3b0af94b10bac70d86077be49
147473,13835,-22.338621,-47.17603125,CONCHAL,SP,319715,90b36c5aeb728d5504a39f435bef0c5f
147855,13806,-22.410052544109128,-46.97276509151268,MOGI MIRIM,SP,319718,2379bdc3888025689a9deb7b141507d5
148024,13844,-22.38049984151139,-46.952964518892415,MOGI GUACU,SP,319732,d1b65fc7debc3361ea86b5f14c68d2e2
148075,13840,-22.354182678869392,-46.92305623378167,MOGI GUACU,SP,319735,822b63912576852aea9a8436d72317b7
148248,13908,-22.72282092806635,-46.84179829244856,AMPARO,SP,323854,fffd5413c0700ac820c7069d66d98c89
148270,13960,-22.59496246184797,-46.521509282521215,SOCORRO,SP,323856,a5a1bfcf728ab0e19182959cf0771ee4
148515,13901,-22.70252137385309,-46.7762559461596,AMPARO,SP,323860,7139dc5186aa238b006e066d8fbab2e4
148603,13900,-22.702619514570955,-46.7658643411045,AMPARO,SP,323864,e5def42655b7490edac5a56fe8e9e603
148929,13905,-22.712172829880437,-46.78936475062037,AMPARO,SP,323865,83a75eea11694e36e56dd0cb2240229a
149104,13920,-22.73824150585765,-46.8958585777586,PEDREIRA,SP,323866,fa7ad8ae9bcb2c4493fdf38e96b1d74f
152776,13930,-22.596440207291085,-46.71196868822353,SERRA NEGRA,SP,323868,bfd27a966d91cfaafdb25d076585f0da
153454,13912,-22.68805598473656,-46.98525572799933,JAGUARIUNA,SP,323921,994f04b3718c2bab35c2adfa8afecd2a
153477,13911,-22.70075926434056,-46.98220781704875,JAGUARIUNA,SP,323996,1e26c56af8d48424e1df0140a2401f83
153496,14025,-21.18665775437128,-47.80976500582838,RIBEIRAO PRETO,SP,326757,be1e9e378700cecaa4ebf71433d7915c
153700,14075,-21.152969235356927,-47.77227625506376,RIBEIRAO PRETO,SP,326759,11d4c477d09821164bca4f70a2eae031
154185,14093,-21.188237520138365,-47.75564477528397,RIBEIRAO PRETO,SP,326760,b3e2faf2c1004d674f16a3aa3197f0e1
154321,14020,-21.210104711049134,-47.80139005429387,RIBEIRAO PRETO,SP,326762,ebef8d8c92b4fd3226e5d407bbff21ac
157585,14057,-21.135911060505503,-47.83943588412487,RIBEIRAO PRETO,SP,326763,b29d3380981c51df13fc6fbe87e1763d
157643,14050,-21.17121748495008,-47.81941847157649,RIBEIRAO PRETO,SP,326764,7d13fca15225358621be4086e1eb0964
157981,14095,-21.188764942887172,-47.76987064730896,RIBEIRAO PRETO,SP,326765,094ced053e257ae8cae57205592d6712
158124,14076,-21.15425171160022,-47.78738989325995,RIBEIRAO PRETO,SP,326766,0d4c8269e7f0401201794deef160edd6
158185,14085,-21.16850440882337,-47.79370519233655,RIBEIRAO PRETO,SP,326767,2cb98e27ce1c18abdb42209b34c382a7
158710,14010,-21.179578055269594,-47.81126902131619,RIBEIRAO PRETO,SP,326768,791cfcfe22fe4a771ece27f90017da92
159004,14021,-21.21227916180968,-47.78815176242136,RIBEIRAO PRETO,SP,326769,f8e2c1b59cd4225a3e4fd0d013a76b93
159574,14080,-21.15471717346644,-47.79762442492353,RIBEIRAO PRETO,SP,326772,c0098efcf800861dcae589affca31408
159706,14096,-21.197994153181128,-47.779317275572765,RIBEIRAO PRETO,SP,326775,ac51cac5e20d69ff485a54746488ef48
160290,14090,-21.1774515925616,-47.79583295337295,RIBEIRAO PRETO,SP,326778,8f580d36c1e9d6fbce95283403c7d447
161550,14026,-21.216210904524203,-47.81828973980032,RIBEIRAO PRETO,SP,326783,4cc43a222a0f94910728b62b97a8c5f8
161739,14055,-21.1575781634253,-47.81743621509692,RIBEIRAO PRETO,SP,326792,83f2b4881141ce3fcd4e985125d3279e
162327,14079,-21.15613133316094,-47.74568764755373,RIBEIRAO PRETO,SP,326803,28d162ab86bb49d719c32f0ee6186eaa
162422,14091,-21.1894024299152,-47.79295570344507,RIBEIRAO PRETO,SP,326810,6426d21aca402a131fc0a5d0960a3c90
162589,14070,-21.116471333054424,-47.79073400291418,RIBEIRAO PRETO,SP,326838,218d46b86c1881d022bce9c68a7d4b15
162673,14092,-21.174925033585303,-47.7686162776848,RIBEIRAO PRETO,SP,326889,4e5725ba188db8252977a4f0227bd462
163138,14078,-21.135783490049025,-47.7667825048123,RIBEIRAO PRETO,SP,326986,bd15ee794d5e640d9dd71b665b2ab15b
163173,14150,-21.21594896945095,-47.59002511568736,SERRANA,SP,331763,fbc14c0cf93505ef89f64665ffa4a7b5
163358,14140,-21.33657673516688,-47.74963189171813,CRAVINHOS,SP,331769,96f7c797de9ca20efbe14545bed63eec
163566,14110,-21.259444519292785,-47.81396362017679,RIBEIRAO PRETO,SP,331872,fec6912baad85d41729669edd6b4d3b8
163586,14270,-21.492062747451047,-47.38142757064218,SANTA ROSA DE VITERBO,SP,333323,acadd4d36859671cb635527c6c977533
163749,14300,-20.886174694700312,-47.59434113509063,BATATAIS,SP,333844,a99504ac23ed125aaf5302af6cc30af9
164088,14312,-20.916468353698388,-47.574216767527176,BATATAIS,SP,334039,6a0cbc8af2e8abd1bdfb777943d174c6
164089,14315,-20.90094932674236,-47.58906832178506,BATATAIS,SP,334090,10076e5788b8ee532724bcd460baf762
164095,14400,-20.53193450696372,-47.399446711253766,FRANCA,SP,334419,99eaacc9e6046db1c82b163c5f84869f
164571,14407,-20.50234199999999,-47.4215895,FRANCA,SP,334420,ececbfcff9804a2d6b40f589df8eef2b
164859,14405,-20.506793628480604,-47.40773763671002,FRANCA,SP,334423,002100f778ceb8431b7a1020ff7ab48f
165699,14403,-20.54822779974972,-47.395897060007975,FRANCA,SP,334427,0f0c984a4a955310903b6b6008660bad
167451,14406,-20.531151999894856,-47.43366787318517,FRANCA,SP,334430,34a557286ead8fe75c989e0afcf7d98c
168120,14401,-20.530671079410943,-47.39851931627846,FRANCA,SP,334437,26e13b6ff5b641b329e5524241ee2c93
169475,14402,-20.5251219370028,-47.35986351634621,FRANCA,SP,334440,dbc51f5e45d654ecc16cb68e6817ecea
169600,14470,-20.25024327597232,-47.47871792916746,PEDREGULHO,SP,334523,26bad72add1f86e08a776ce4ffdaf1ca
169667,14530,-20.189440990108366,-48.02461316345813,MIGUELOPOLIS,SP,336676,a2e85714b56b1cb6bb24a9a6e6cad36f
169787,14580,-20.43399042630061,-47.81416224047547,GUARA,SP,336701,c3867b4666c7d76867627c2f7fb22e21
169878,14610,-20.43102420974765,-48.01701483913844,IPUA,SP,337469,880eda903e719a5f179f7e9fceb3a69d
169989,14600,-20.581177442701478,-47.858931261277824,SAO JOAQUIM DA BARRA,SP,337470,6d803cb79cc31c41c4c789a75933b3c7
170334,14620,-20.71749602546334,-47.8769102907048,ORLANDIA,SP,337474,a3b42d266fa8afc874b909422ce88582
170642,14780,-20.55352180460502,-48.57715926810552,BARRETOS,SP,338748,a7c53f6b3b61adbdaa99dda97e8cbd56
171220,14784,-20.58223091395927,-48.557197702608335,BARRETOS,SP,338750,700f03c207639c22d933381ff60b35c2
171384,14790,-20.32575857378295,-48.319543357640256,GUAIRA,SP,338756,2039c5e51785b5dde7cf93ccb3b7be2c
171659,14709,-20.928623885001464,-48.49299639722605,BEBEDOURO,SP,338765,6a8b085f816a1f75f92dbac6eb545f8f
171683,14781,-20.5342210194687,-48.56356843130872,BARRETOS,SP,338766,dd533b429f380718b70ad9922c294bae
171831,14750,-21.010986295708047,-48.20869881125268,PITANGUEIRAS,SP,338774,c8665a4dd081a2c436b1cd921079d0d9
171986,14801,-21.787360438801997,-48.19339828795659,ARARAQUARA,SP,341304,d6b664fa0667064c6d76394e7848d790
173300,14870,-21.253339982915808,-48.32841354256132,JABOTICABAL,SP,341310,c68fb906c8f4b4b946d8386bfa6e5467
173473,14860,-21.182360068257925,-48.15822670677218,BARRINHA,SP,341311,1d139e3a3b14025640d8df1b230aace0
173627,14804,-21.7681977105142,-48.20274085928214,ARARAQUARA,SP,341312,79565f7d5603b24ddf07ade262547f2f
173741,14802,-21.760806096824155,-48.17228519205648,ARARAQUARA,SP,341314,3586b8580d9c917874e053a1bb37b5ff
174653,14882,-21.250592999999995,-48.31762049999999,JABOTICABAL,SP,341318,4e7c18b98d84e05cbae3ff0ff03846c2
174711,14808,-21.812698026371937,-48.15183966694556,ARARAQUARA,SP,341324,834f3294fba9f932f56edc879193f925
174925,14806,-21.75910441993188,-48.16642293075191,ARARAQUARA,SP,341338,a218df5c097b0ca409cfaac1488cc7f6
175121,14840,-21.36235769739203,-48.232975701561735,GUARIBA,SP,341346,4869f7a5dfa277a7dca6462dcf3b52b2
175291,14850,-21.36757068180344,-48.06270442872158,PRADOPOLIS,SP,341373,1996942dc085d7773ba77a529b163cd0
175555,14940,-21.7664768468313,-48.83154737836604,IBITINGA,SP,344624,2d50d6282f8aa2257819a77bfaa0efe0
189569,14960,-21.46284342229134,-49.21918836311204,NOVO HORIZONTE,SP,344626,e8b4225284fbb02d16f200513f1f395d
189810,14910,-21.72886646318172,-48.68881488220222,TABATINGA,SP,344631,4cf490a58259286ada5ba8525ba9e84a
190014,15041,-20.796222017784032,-49.42402036205527,SAO JOSE DO RIO PRETO,SP,345757,7b1222c3624aa89b9558b50a2594188c
190123,15015,-20.81842802837701,-49.39248776604019,SAO JOSE DO RIO PRETO,SP,345758,8fd3b4468f6425810648177996c14cbd
191383,15025,-20.80243626346376,-49.39562406741489,SAO JOSE DO RIO PRETO,SP,345760,1f50f920176fa81dab994f9023523100
192447,15085,-20.83841198142741,-49.38082796951136,SAO JOSE DO RIO PRETO,SP,345767,e4f121bf6ef8b9a1d4d3e65dd0473fab
193083,15076,-20.830232611066197,-49.35777544399851,SAO JOSE DO RIO PRETO,SP,345769,5e105f5c9f63f5f1fd75d6cb942e55b1
193233,15050,-20.782078847545822,-49.37199920061633,SAO JOSE DO RIO PRETO,SP,345771,51ed72984a04e5dd35c2b27e77179038
193327,15046,-20.77693393507797,-49.38713234157808,SAO JOSE DO RIO PRETO,SP,345776,80f2cf9abf6b5a0e5c612b5eea6646e6
193529,15061,-20.79913352005785,-49.35654569558457,SAO JOSE DO RIO PRETO,SP,345778,10089e9f2fd0c668a8fd4e52e1698888
193741,15056,-20.77506553244082,-49.3482776590689,SAO JOSE DO RIO PRETO,SP,345788,a247197e2e9c19a6a53a6888cb8b660f
193895,15075,-20.82418210752639,-49.350834727060686,SAO JOSE DO RIO PRETO,SP,345794,575df70bde3f9f2b30bf8d2e9910d725
193945,15062,-20.832391979671076,-49.33780073339066,SAO JOSE DO RIO PRETO,SP,345797,66d5ae34537110d3affc56174dad2b2f
193976,15081,-20.84380119949777,-49.36891118527178,SAO JOSE DO RIO PRETO,SP,345802,cbd996ad3c1b7dc71fd0e5f5df9087e2
194122,15054,-20.780995319700494,-49.35424790246387,SAO JOSE DO RIO PRETO,SP,345812,e2c92f9c1c7746d899d18f2e158bbff7
194214,15070,-20.8170171874536,-49.36425413438004,SAO JOSE DO RIO PRETO,SP,345813,4bf658053d453036c70976bccb2c31b2
194368,15055,-20.793966591593712,-49.363925103061646,SAO JOSE DO RIO PRETO,SP,345817,71592660bbcb6a4664e97b6f8b68babc
194514,15030,-20.79075839726487,-49.38146791931792,SAO JOSE DO RIO PRETO,SP,345818,f543ba3c973276f519d89d59bd46cead
194613,15013,-20.8186365094994,-49.36992583875571,SAO JOSE DO RIO PRETO,SP,345819,b372ee768ed69e46ca8cdbd267aa7a38
194739,15093,-20.852451581621605,-49.41914539705164,SAO JOSE DO RIO PRETO,SP,345841,247587846358bb1d2e4c6522020b36fe
194801,15052,-20.762044138028838,-49.36125669828399,SAO JOSE DO RIO PRETO,SP,346031,fadb07c842a2aef5d5a676b85f220e71
194818,15130,-20.806068345905757,-49.50314249273567,MIRASSOL,SP,349600,ffeee66ac5d5a62fe688b9d26f83f534
195568,15170,-20.619786901756022,-49.64820320291271,TANABI,SP,349603,b3f19518fcec265b2e97af287725f981
195800,15155,-20.889600826708687,-49.57165655226015,JACI,SP,349607,50bf89f1349bc0409a268c3a49678009
195928,15115,-20.9245222402303,-49.45780155372428,BADY BASSITT,SP,349609,cb5df0dcb9e280b1780e9d589889f2c7
196100,15190,-20.691381198603764,-50.04237071280033,NHANDEARA,SP,349618,87d73636a3acf123e842bb890a4db036
196165,15137,-20.826509617243435,-49.49059546820425,MIRASSOL,SP,349623,cda598c48d7c614bc1cad7d8ff6f0010
196173,15131,-20.81333483779711,-49.53041338160926,MIRASSOL,SP,350076,8e29d051f810eb22959ede205b462b9f
196176,15290,-21.069170059436985,-50.14388889015095,BURITAMA,SP,350911,2c4c47cb51acd5ea5db5e0ae0e26542a
196292,15350,-20.68604093423175,-50.55347736946949,AURIFLAMA,SP,351551,3076499bbc033a927bf4a8a41bcf7fd4
196383,15400,-20.73348478239254,-48.88823835248024,OLIMPIA,SP,352473,d9cb0052a666de5308b32f32ad5f1b1c
196734,15502,-20.405604560394835,-49.99195266803888,VOTUPORANGA,SP,353460,94e93ce877be27a515118dbfd2c2be41
197002,15500,-20.42166389708112,-49.96336392178048,VOTUPORANGA,SP,353461,9da1ca0bef29ee170e541927a5aeabdc
197151,15505,-20.423773521297637,-49.97216652821015,VOTUPORANGA,SP,353462,e88f7a2995ba184710d339c5c4bf2e30
197289,15600,-20.28599742780295,-50.26063395418952,FERNANDOPOLIS,SP,354371,f5403d3f50089112c4eed37928b7f622
197793,15601,-20.29811259961654,-50.25331663457617,FERNANDOPOLIS,SP,354372,f326006815956455b2859abd58fe7e39
197809,15603,-20.284016680741093,-50.24642128435183,FERNANDOPOLIS,SP,354475,4c8545742faaf58fafd5fd14d25d75cf
197822,15704,-20.27939929861524,-50.5535315563023,JALES,SP,355152,3df020b72d3d44b3af9d110fa3940b65
197881,15840,-21.311150026298016,-49.0511614229539,ITAJOBI,SP,356252,054694fa03fe82cec4b7551487331d74
198133,15800,-21.1419615015292,-48.97287469954993,CATANDUVA,SP,356254,1e47defeeadeca0e9a18fa5a9311e735
198302,15802,-21.14213135587665,-48.98902201177769,CATANDUVA,SP,356260,f09b760d23495ac9a7e00d29b769007c
198355,15804,-21.115824844597675,-48.97245537912351,CATANDUVA,SP,356261,01c97ebb5cdac52891c0ed1c37ba0012
198439,15806,-21.129687082360803,-48.959593387071685,CATANDUVA,SP,356268,9a1aea68d3efa00862ec88c0768037d0
198513,15810,-21.162702972351784,-48.97639517069088,CATANDUVA,SP,356283,11742f81550ac064cc9a40f67151d9ad
198595,15803,-21.126845368024707,-48.98932863142702,CATANDUVA,SP,356296,269cff2d3c8d205c11f37a52402ea93b
198645,15807,-21.123005689422374,-48.94945781487678,CATANDUVA,SP,356318,7aa538dd6e114e503a2e6154ea352253
198714,15845,-21.25596634406299,-49.13125191775373,MARAPOAMA,SP,356355,6e85dc5ecd97a61094b89b046a509d8e
198735,15805,-21.12727725229381,-48.96558623910783,CATANDUVA,SP,356361,3296662b1331dea51e744505065ae889
198809,15813,-21.120223443818773,-49.03876045243031,CATANDUVA,SP,356595,458c6fa920810ce2492da71bc26d9eec
198828,15910,-21.255170217894637,-48.48570186533153,MONTE ALTO,SP,357944,714b9a1332840f257b49f476bea4e341
199159,15940,-21.26939795334422,-48.68728548231494,FERNANDO PRESTES,SP,358000,60da8bfa7eebe230b7d66ac4082d79b3
199191,16072,-21.204108401787465,-50.45286394468003,ARACATUBA,SP,359450,ea846a0e7ad98a741783e886d89dfa44
199275,16074,-21.19819052567945,-50.45330794255291,ARACATUBA,SP,359489,e83c76265fc54bf41eac728805e4da77
199341,16022,-21.235015152374626,-50.46798178227244,ARACATUBA,SP,359492,e48cc16ab70bfa09e1401740dce0b3d7
199370,16012,-21.21832154593456,-50.400362346932894,ARACATUBA,SP,359497,efcd8d2104f1a05d028af7bad20d974b
